País,Área geográfica,Escolaridad (EH),Años,id_fuente,ids_notas,iso3,valor
Costa Rica,Urbana,Total,2015,26,8613,CRI,81.3
Costa Rica,Nacional,0 a 5 años,2016,26,8613,CRI,62.7
Costa Rica,Nacional,10 a 12 años,2016,26,8613,CRI,70.1
Costa Rica,Nacional,13 años y más,2016,26,8613,CRI,72.8
Costa Rica,Nacional,6 a 9 años,2016,26,8613,CRI,59.9
Costa Rica,Nacional,Total,2016,26,8613,CRI,82.5
Costa Rica,Rural,0 a 5 años,2016,26,8613,CRI,62.9
Costa Rica,Rural,10 a 12 años,2016,26,8613,CRI,62.9
Costa Rica,Rural,13 años y más,2016,26,8613,CRI,73.4
Costa Rica,Rural,6 a 9 años,2016,26,8613,CRI,59
Costa Rica,Rural,Total,2016,26,8613,CRI,81.5
Costa Rica,Urbana,0 a 5 años,2016,26,8613,CRI,60.5
Costa Rica,Urbana,10 a 12 años,2016,26,8613,CRI,70.6
Costa Rica,Urbana,13 años y más,2016,26,8613,CRI,73
Costa Rica,Urbana,6 a 9 años,2016,26,8613,CRI,59.3
Costa Rica,Urbana,Total,2016,26,8613,CRI,79.7
Costa Rica,Nacional,0 a 5 años,2017,26,8613,CRI,63.2
Costa Rica,Nacional,10 a 12 años,2017,26,8613,CRI,70.8
Costa Rica,Nacional,13 años y más,2017,26,8613,CRI,76.5
Costa Rica,Nacional,6 a 9 años,2017,26,8613,CRI,63.9
Costa Rica,Nacional,Total,2017,26,8613,CRI,86.6
Costa Rica,Rural,0 a 5 años,2017,26,8613,CRI,49.3
Costa Rica,Rural,10 a 12 años,2017,26,8613,CRI,73.2
Costa Rica,Rural,13 años y más,2017,26,8613,CRI,79.7
Costa Rica,Rural,6 a 9 años,2017,26,8613,CRI,60
Costa Rica,Rural,Total,2017,26,8613,CRI,89.3
Costa Rica,Urbana,0 a 5 años,2017,26,8613,CRI,67
Costa Rica,Urbana,10 a 12 años,2017,26,8613,CRI,69.8
Costa Rica,Urbana,13 años y más,2017,26,8613,CRI,76.4
Costa Rica,Urbana,6 a 9 años,2017,26,8613,CRI,64.3
Costa Rica,Urbana,Total,2017,26,8613,CRI,83.3
Costa Rica,Nacional,0 a 5 años,2018,26,8613,CRI,62.7
Costa Rica,Nacional,10 a 12 años,2018,26,8613,CRI,71.7
Costa Rica,Nacional,13 años y más,2018,26,8613,CRI,78.2
Costa Rica,Nacional,6 a 9 años,2018,26,8613,CRI,63.7
Costa Rica,Nacional,Total,2018,26,8613,CRI,88
Costa Rica,Rural,0 a 5 años,2018,26,8613,CRI,57
Costa Rica,Rural,10 a 12 años,2018,26,8613,CRI,69.1
Costa Rica,Rural,13 años y más,2018,26,8613,CRI,75.2
Costa Rica,Rural,6 a 9 años,2018,26,8613,CRI,61.4
Costa Rica,Rural,Total,2018,26,8613,CRI,87.1
Costa Rica,Urbana,0 a 5 años,2018,26,8613,CRI,63.3
Costa Rica,Urbana,10 a 12 años,2018,26,8613,CRI,71.1
Costa Rica,Urbana,13 años y más,2018,26,8613,CRI,78.7
Costa Rica,Urbana,6 a 9 años,2018,26,8613,CRI,63.4
Costa Rica,Urbana,Total,2018,26,8613,CRI,85
Ecuador,Nacional,0 a 5 años,2001,26,,ECU,59
Ecuador,Nacional,10 a 12 años,2001,26,,ECU,62.3
Ecuador,Nacional,13 años y más,2001,26,,ECU,58.3
Ecuador,Nacional,6 a 9 años,2001,26,,ECU,63.2
Ecuador,Nacional,Total,2001,26,,ECU,66.6
Ecuador,Rural,0 a 5 años,2001,26,,ECU,53.8
Ecuador,Rural,10 a 12 años,2001,26,,ECU,74.6
Ecuador,Rural,13 años y más,2001,26,,ECU,42.9
Ecuador,Rural,6 a 9 años,2001,26,,ECU,59.8
Ecuador,Rural,Total,2001,26,,ECU,61.2
Ecuador,Urbana,0 a 5 años,2001,26,,ECU,61.9
Ecuador,Urbana,10 a 12 años,2001,26,,ECU,60.3
Ecuador,Urbana,13 años y más,2001,26,,ECU,59.8
Ecuador,Urbana,6 a 9 años,2001,26,,ECU,63
Ecuador,Urbana,Total,2001,26,,ECU,64.3
Ecuador,Nacional,0 a 5 años,2003,26,,ECU,56.2
Ecuador,Nacional,10 a 12 años,2003,26,,ECU,57.2
Ecuador,Nacional,13 años y más,2003,26,,ECU,65.1
Ecuador,Nacional,6 a 9 años,2003,26,,ECU,67.5
Ecuador,Nacional,Total,2003,26,,ECU,71.4
Ecuador,Rural,0 a 5 años,2003,26,,ECU,51.2
Ecuador,Rural,10 a 12 años,2003,26,,ECU,71.2
Ecuador,Rural,13 años y más,2003,26,,ECU,76.3
Ecuador,Rural,6 a 9 años,2003,26,,ECU,63.6
Ecuador,Rural,Total,2003,26,,ECU,64
Ecuador,Urbana,0 a 5 años,2003,26,,ECU,61
Ecuador,Urbana,10 a 12 años,2003,26,,ECU,54.9
Ecuador,Urbana,13 años y más,2003,26,,ECU,64.7
Ecuador,Urbana,6 a 9 años,2003,26,,ECU,67.1
Ecuador,Urbana,Total,2003,26,,ECU,68.1
Ecuador,Nacional,0 a 5 años,2005,26,,ECU,63.3
Ecuador,Nacional,10 a 12 años,2005,26,,ECU,76.3
Ecuador,Nacional,13 años y más,2005,26,,ECU,65.3
Ecuador,Nacional,6 a 9 años,2005,26,,ECU,66
Ecuador,Nacional,Total,2005,26,,ECU,75.2
Ecuador,Rural,0 a 5 años,2005,26,,ECU,56.9
Ecuador,Rural,10 a 12 años,2005,26,,ECU,66.8
Ecuador,Rural,13 años y más,2005,26,,ECU,70.4
Ecuador,Rural,6 a 9 años,2005,26,,ECU,60.4
Ecuador,Rural,Total,2005,26,,ECU,63.3
Ecuador,Urbana,0 a 5 años,2005,26,,ECU,69.4
Ecuador,Urbana,10 a 12 años,2005,26,,ECU,76.7
Ecuador,Urbana,13 años y más,2005,26,,ECU,65.1
Ecuador,Urbana,6 a 9 años,2005,26,,ECU,65.9
Ecuador,Urbana,Total,2005,26,,ECU,73.7
Ecuador,Nacional,0 a 5 años,2006,26,,ECU,66.7
Ecuador,Nacional,10 a 12 años,2006,26,,ECU,72.5
Ecuador,Nacional,13 años y más,2006,26,,ECU,61.6
Ecuador,Nacional,6 a 9 años,2006,26,,ECU,71.5
Ecuador,Nacional,Total,2006,26,,ECU,74.9
Ecuador,Rural,0 a 5 años,2006,26,,ECU,55.1
Ecuador,Rural,10 a 12 años,2006,26,,ECU,83.5
Ecuador,Rural,13 años y más,2006,26,,ECU,55.4
Ecuador,Rural,6 a 9 años,2006,26,,ECU,63.4
Ecuador,Rural,Total,2006,26,,ECU,65.2
Ecuador,Urbana,0 a 5 años,2006,26,,ECU,76.3
Ecuador,Urbana,10 a 12 años,2006,26,,ECU,70.6
Ecuador,Urbana,13 años y más,2006,26,,ECU,61.8
Ecuador,Urbana,6 a 9 años,2006,26,,ECU,72.7
Ecuador,Urbana,Total,2006,26,,ECU,72.9
Ecuador,Nacional,0 a 5 años,2007,26,,ECU,60.6
Ecuador,Nacional,10 a 12 años,2007,26,,ECU,73.1
Ecuador,Nacional,13 años y más,2007,26,,ECU,58
Ecuador,Nacional,6 a 9 años,2007,26,,ECU,63.5
Ecuador,Nacional,Total,2007,26,,ECU,70.8
Ecuador,Rural,0 a 5 años,2007,26,,ECU,50
Ecuador,Rural,10 a 12 años,2007,26,,ECU,55.5
Ecuador,Rural,13 años y más,2007,26,,ECU,59.8
Ecuador,Rural,6 a 9 años,2007,26,,ECU,55.6
Ecuador,Rural,Total,2007,26,,ECU,57.7
Ecuador,Urbana,0 a 5 años,2007,26,,ECU,68.2
Ecuador,Urbana,10 a 12 años,2007,26,,ECU,74.5
Ecuador,Urbana,13 años y más,2007,26,,ECU,58
Ecuador,Urbana,6 a 9 años,2007,26,,ECU,63.2
Ecuador,Urbana,Total,2007,26,,ECU,68.3
Ecuador,Nacional,0 a 5 años,2008,26,,ECU,65.7
Ecuador,Nacional,10 a 12 años,2008,26,,ECU,74.4
Ecuador,Nacional,13 años y más,2008,26,,ECU,63.2
Ecuador,Nacional,6 a 9 años,2008,26,,ECU,64.4
Ecuador,Nacional,Total,2008,26,,ECU,74.3
Ecuador,Rural,0 a 5 años,2008,26,,ECU,53.9
Ecuador,Rural,10 a 12 años,2008,26,,ECU,109.5
Ecuador,Rural,13 años y más,2008,26,,ECU,74.9
Ecuador,Rural,6 a 9 años,2008,26,,ECU,59
Ecuador,Rural,Total,2008,26,,ECU,70.4
Ecuador,Urbana,0 a 5 años,2008,26,,ECU,70.8
Ecuador,Urbana,10 a 12 años,2008,26,,ECU,68.9
Ecuador,Urbana,13 años y más,2008,26,,ECU,62.7
Ecuador,Urbana,6 a 9 años,2008,26,,ECU,64
Ecuador,Urbana,Total,2008,26,,ECU,70
Ecuador,Nacional,0 a 5 años,2009,26,,ECU,66.3
Ecuador,Nacional,10 a 12 años,2009,26,,ECU,71.2
Ecuador,Nacional,13 años y más,2009,26,,ECU,67.6
Ecuador,Nacional,6 a 9 años,2009,26,,ECU,67.1
Ecuador,Nacional,Total,2009,26,,ECU,75.7
Ecuador,Rural,0 a 5 años,2009,26,,ECU,54.6
Ecuador,Rural,10 a 12 años,2009,26,,ECU,71.6
Ecuador,Rural,13 años y más,2009,26,,ECU,81.1
Ecuador,Rural,6 a 9 años,2009,26,,ECU,61.9
Ecuador,Rural,Total,2009,26,,ECU,67.7
Ecuador,Urbana,0 a 5 años,2009,26,,ECU,72.3
Ecuador,Urbana,10 a 12 años,2009,26,,ECU,70
Ecuador,Urbana,13 años y más,2009,26,,ECU,67.1
Ecuador,Urbana,6 a 9 años,2009,26,,ECU,66
Ecuador,Urbana,Total,2009,26,,ECU,72.4
Ecuador,Nacional,0 a 5 años,2010,26,,ECU,62.2
Ecuador,Nacional,10 a 12 años,2010,26,,ECU,81.6
Ecuador,Nacional,13 años y más,2010,26,,ECU,65.4
Ecuador,Nacional,6 a 9 años,2010,26,,ECU,73
Ecuador,Nacional,Total,2010,26,,ECU,80.2
Ecuador,Rural,0 a 5 años,2010,26,,ECU,54.6
